Unnamed: 0,Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,photo,x,y,Class_new
2104,066-010-X,4,0,14,-20.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-010-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2106,094-387-X,10,4,70,-12.2,Intermediate I,Seal,,,Artefacts,Trade,,68.13657194616044,27.32668986116248,Trade + currency / access
2107,088-161-X,9,8,21,-7.4,Late III,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2368,080-221-X,7,5,63,-8.5,Late III,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2112,066-018-X,4,0,11,-21,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-018-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2113,062-020-X,10,1,5,-17.8,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-020-x.png,68.13695734039524,27.326673394270657,Feeding / holding
2444,088-303-X,7,5,78,-10.2,Intermediate I,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2118,062-012-X,10,2,24,-17.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-012-x.png,68.13696757020749,27.326793023227424,Feeding / holding
2124,066-030-X,10,2,26,-21.6,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-030-x.png,68.13696757020749,27.326793023227424,Feeding / holding
2561,094-410-X,7,5,66,-12.5,Intermediate I,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2127,066-033-X,4,0,15,-20.4,[check data],Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-033-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2129,062-022-X,10,2,24,-17.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-022-x.png,68.13696757020749,27.326793023227424,Feeding / holding
2132,066-038-X,4,0,8,-21.1,Early Periods,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-038-x.png,68.13748153678563,27.32657154220549,Feeding / holding
2576,094-425-X,7,5,54,-12.9,Intermediate I,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2600,095-449-X,7,5,78,-13.4,Intermediate II,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2140,066-035-X,10,2,24,-17.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/066-035-x.png,68.13696757020749,27.326793023227424,Feeding / holding
2633,095-482-X,7,5,54,-14.4,Intermediate II,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2142,063-014-X,10,3,58,-18.8,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_2/063-014-x.png,68.13672757,27.32667561489865,Feeding / holding
2634,095-483-X,7,5,66,-14.4,Intermediate II,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2146,062-029-X,10,3,63,-18.2,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/062-029-x.png,68.13672757,27.32667561489865,Feeding / holding
2670,096-519-X,7,5,66,-5.4,Late II,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2152,088-164-X,9,8,10,-7.6,Late III,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2159,083-011-X,10,3,1,-3,Late Ia,Seal,,,Artefacts,Trade,,68.13672757,27.32667561489865,Trade + currency / access
2716,098-604-X,7,5,54,-18.1,Intermediate III,Seal,,,Artefacts,Trade,,68.13748123,27.32672203,Trade + currency / access
2166,080-218-X,9,9,63,-8.3,Late III,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
24,,7,5,,-13.6,,Pavement,,"Against the eastern part of the southern wall of this well-room at the level — 13.6 ft. were the remains of an unusually fine pavement of two courses of bricks 10.4 X  5.35 x 2 ins. in size, laid on a 3 ft. 4 ins. thick layer of kiln-refiise, which in turn rested on a stratum of ash about half an inch thick. This pavement was care- fully bordered with bricks set on their shorter edges so as to project 5.5 ins. above the floor level. I do not think that this thick layer of pottery kiln-refuse was intended to drain the room. ; itwasmerelyusedasaconvenientfillingwhichwould not be liable to settle. Similar material was quite frequently used for the founda-tions of walls, especially in the Late Period.",Floor Features,Water Platforms,,68.13748123,27.32672203,Water Platforms
2174,080-219-X,9,10,88,-8.4,Late III,Seal,,,Artefacts,Trade,,68.13711556472455,27.32711609513018,Trade + currency / access
2176,080-220-X,9,7,47,-8.2,Late III,Seal,,,Artefacts,Trade,,68.13684339292682,27.32681827002492,Trade + currency / access
25,,7,5,,-14.5,,Stair Tread,,"The wide doorway of Intermediate II date on the northern side of the w ell- room in House V was entirely occluded in this period by a staircase, 3 ft. 6 ins. wide, rising to the west, with treads 9.25 ins. broad by 8 ins. high.^ The entrance to the well-room at this time was probably from the west though that wall was badly damaged and the actual position of the door could not be ascertained. ",Floor Features,,,68.13748123,27.32672203,Uncategorized
26,,7,5,,-18.9,,Doorsill,,"The sill of the enhance to the Western room (54) is^  20-8 ft below datum, whereas the sills of the eastern entrances were  1 8 • 9 ft. below datum.",Floor Features,,,68.13748123,27.32672203,Uncategorized
2183,080-226-X,9,6,36,-8.4,Late III,Seal,,,Artefacts,Trade,,68.13691437157924,27.326887650571138,Trade + currency / access
2187,080-229-X,9,4,6,-8.4,Late III,Seal,,,Artefacts,Trade,,68.13696016573564,27.326984249612284,Trade + currency / access
27,,7,5,54,-20.8,,Doorsill,,"The sill of the enhance to the Western room (54) is^  20-8 ft below datum, whereas the sills of the eastern entrances were  1 8 • 9 ft. below datum.",Floor Features,,,68.13748123,27.32672203,Uncategorized
2194,080-234-X,9,9,65,-8.7,Late III,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
2196,080-237-X,9,9,65,-8.8,Late III,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
28,,7,5,,-21.1,,Doorsill,,An important house (V) with two entrances from Low Lane.' ,Floor Features,,,68.13748123,27.32672203,Uncategorized
2209,080-241-X,9,6,31,-8.8,Late III,Seal,,,Artefacts,Trade,,68.13691437157924,27.326887650571138,Trade + currency / access
2211,080-244-X,9,9,64,-8.8,Late III,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
29,,7,5,52 - 54,-5,,Doorsill,,"The western portion of House V was fairly well preserved. It seems originally to have shared the whole of the large court 52-4 with House VIII; but later a portion was partitioned off for the exclusive use of Honse Y by a thin wall which stood 1 ft. 3 ins. high when cleared, whose foundations show it to have been bnilt in the Late lb Phase. The sills of the doorways in this wall average 5 ft. below datum. ",Floor Features,,,68.13748123,27.32672203,Uncategorized
2220,080-245-X,9,3,29,-8.8,Late III,Seal,,,Artefacts,Trade,,68.13723189893246,27.326929151802386,Trade + currency / access
30,,7,5,"64, 65, 67",-5.8,,Pavement,,"The ablution pavement in room 64, 65, 67 sloped to the north, where it was about 5·8 ft. below datum, and it was bordered all round with bricks set on edge to project about 2 · 5 ins. above the pavement. The southern end of the pavement was nearly 6 ins. above the leYel of the northern end and formed a square platform on which the bather probably dried himself. The thin walls that cut off the N. ,v. corner of this bathroom were only a few inches high and judging from their well-preserved copings were never any higher. Perhaps the water­jars were stored in this corner. ",Floor Features,Water Platforms,,68.13748123,27.32672203,Water Platforms
2,,7,5,"77, 81",-19.5,Intermediate III,Well,,"The well-room (77, 81), 16 ft. long by 8 ft. wide, was entered from the north and south by two wide doorways whose sills average 19 5 ft. below datum. To the east of the well was a carefully laid pavement at the same level as the door-sills, but it had sunk badly in the centre. Shallow cavities in this pavement worn by the dumping of numberless water-jars show that this well-room was in frequent use throughout a lengthy period, and its separate entrance from the lane to the south suggests that the owner of the house freely allowed his neighbours access to his well. The spilt water drained away into Low Lane through a rectangular aperture in the eastern wall.",Water Features,Well,,68.13748123,27.32672203,Well
2241,084-094-X,10,3,66,-6,Late II,Seal,,,Artefacts,Trade,,68.13672757,27.32667561489865,Trade + currency / access
2243,080-253-X,9,8,15,-9.2,Late III,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2247,080-261-X,9,10,80,-9.3,Late III,Seal,,,Artefacts,Trade,,68.13711556472455,27.32711609513018,Trade + currency / access
2250,080-267-X,9,9,59,-9.5,Late III,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
38,,7,5,77,-13,Intermediate I,Well,,"The wide doorway of Intermediate II date on the northern side of the wellroom in House V was entirely occluded in this period by a staircase, 3 ft. 6 ins. wide, rising to the west, with treads 9.25 ins. broad by 8 ins. high. The entrance to the well-room at this time was probably from the west though that wall was badly damaged and the actual position of the door could not be ascertained. Against the eastern part of the southern wall of this well-room at the level — 13.6 ft. were the remains of an unusually fine pavement of two courses of bricks 10.4 X 5.35x2 ins. in size, laid on a 3 ft. 4 ins. thick layer of kiln-refuse, which in turn rested on a stratum of ash about half an inch thick. This pavement was carefully bordered with bricks set on their shorter edges so as to project 5-5 ins. above the floor level. I do not think that this thick layer of pottery kiln-refuse was intended to drain the room; it was merely used as a convenient filling which would not be liable to settle. Similar material was quite frequently used for the foundations of walls, especially in the Late Period",Water Features,Well,,68.13748123,27.32672203,Well
2252,080-269-X,9,11,75,-9.3,Late III,Seal,,,Artefacts,Trade,,68.13703238655978,27.32718645273217,Trade + currency / access
39,,7,5,77,-13,Intermediate I,Pavement,,"The wide doorway of Intermediate II date on the northern side of the wellroom in House V was entirely occluded in this period by a staircase, 3 ft. 6 ins. wide, rising to the west, with treads 9.25 ins. broad by 8 ins. high. The entrance to the well-room at this time was probably from the west though that wall was badly damaged and the actual position of the door could not be ascertained. Against the eastern part of the southern wall of this well-room at the level — 13.6 ft. were the remains of an unusually fine pavement of two courses of bricks 10.4 X 5.35x2 ins. in size, laid on a 3 ft. 4 ins. thick layer of kiln-refuse, which in turn rested on a stratum of ash about half an inch thick. This pavement was carefully bordered with bricks set on their shorter edges so as to project 5-5 ins. above the floor level. I do not think that this thick layer of pottery kiln-refuse was intended to drain the room; it was merely used as a convenient filling which would not be liable to settle. Similar material was quite frequently used for the foundations of walls, especially in the Late Period",Water Features,Water Platforms,,68.13748123,27.32672203,Water Platforms
52,,7,5,,-9.9,Late III,Well,,"In House V a large expanse of pavement round the well was divided into two portions by a thin partition wall, east of which the pavement was 6 ins. lower than on the west. This pavement of exceptionally well cut bricks, 9.5x 4.7 X
1.9 ins. in size, had the usual edging and sloped down from the level — 11.6ft. towards the north-eastern corner, where the water ran through a hole in the eastern wall into the drain in Low Lane outside. ",Water Features,Well,,68.13748123,27.32672203,Well
2282,088-172-X,10,2,27,-7.8,Late III,Seal,,,Artefacts,Trade,,68.13696757020749,27.326793023227424,Trade + currency / access
53,,7,5,,-11.6,Late III,Pavement,,"In House V a large expanse of pavement round the well was divided into two portions by a thin partition wall, east of which the pavement was 6 ins. lower than on the west. This pavement of exceptionally well cut bricks, 9.5x 4.7 X 1.9 ins. in size, had the usual edging and sloped down from the level — 11.6ft. towards the north-eastern corner, where the water ran through a hole in the eastern wall into the drain in Low Lane outside. ",Water Features,Water Platforms,,68.13748123,27.32672203,Water Platforms
54,,7,5,,-9.9,Late III,Aperture,,"In House V a large expanse of pavement round the well was divided into two portions by a thin partition wall, east of which the pavement was 6 ins. lower than on the west. This pavement of exceptionally well cut bricks, 9.5x 4.7 X 1.9 ins. in size, had the usual edging and sloped down from the level — 11.6ft. towards the north-eastern corner, where the water ran through a hole in the eastern wall into the drain in Low Lane outside. ",Water Features,Drainage,,68.13748123,27.32672203,Drainage
2287,085-140-X,4,0,,-7,Late III,Seal,,,Artefacts,Trade,,68.13748153678563,27.32657154220549,Trade + currency / access
225,108-016-X,7,6,66,-18.7,Intermediate III,Cooking Baking Utensils,Brick,"With a deep lunate excision on one side of it. The cutting which is slightly oblique was very roughly done. The elaborate head-gear worn by some of the female figurines, which head-dress may also have been that of the commona people, would certainly have neccessitated the use of some kind of head-rest at night; but the majority of these would probably have been made of wood and have perished. ",Artefacts,Domestic,,68.13745472335695,27.326652368157955,Feeding / holding
2293,085-146-X,4,0,13,-7.1,Late III,Seal,,,Artefacts,Trade,,68.13748153678563,27.32657154220549,Trade + currency / access
2295,085-148-X,4,0,3,-7.1,Late III,Seal,,,Artefacts,Trade,,68.13748153678563,27.32657154220549,Trade + currency / access
2306,088-177-X,10,3,56,-7.7,Late III,Seal,,,Artefacts,Trade,,68.13672757,27.32667561489865,Trade + currency / access
2307,088-178-X,9,8,21,-7.5,Late III,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
450,140-057-X,7,6,60,-3.1,Late Ia,Personal Ornament,Bracelet,"Fragment, blue vitroues paste, decorated on the outside with an incised chevron patter. ",Artefacts,Domestic,,68.13745472335695,27.326652368157955,Beauty / Affect
1002,139-096-X,7,6,74,-14.4,Intermediate II,Beads,,,Artefacts,Trade,,68.13745472335695,27.326652368157955,Beauty / Affect
1170,121-011-X,7,6,61,-6.7,Late II,Metal,,,Artefacts,Craft,,68.13745472335695,27.326652368157955,Making / Craft / Food
2325,089-347-X,9,8,21,-11,Intermediate I,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2328,088-198-X,9,8,14,-8.2,Late III,Seal,,,Artefacts,Trade,,68.13686443,27.327119842504317,Trade + currency / access
2334,088-204-X,9,7,17,-8.3,Late III,Seal,,,Artefacts,Trade,,68.13684339292682,27.32681827002492,Trade + currency / access
1726,058-010-X,7,6,75,-9.5,Late III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/058-010-x.png,68.13745472335695,27.326652368157955,Feeding / holding
1971,060-061-X,7,6,59,-19.7,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/060-061-x.png,68.13745472335695,27.326652368157955,Feeding / holding
2341,088-211-X,9,9,63,-8.3,Late III,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
2343,088-213-X,9,9,65,-8.4,Late III,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
1974,061-076-X,7,6,59,-19.7,Intermediate III,Pottery - Plain and Banded,,,Artefacts,Domestic,https://raw.githubusercontent.com/PrattSAVI/LIAVH/master/images_1/061-076-x.png,68.13745472335695,27.326652368157955,Feeding / holding
2345,089-350-X,9,7,17,-11.2,Intermediate I,Seal,,,Artefacts,Trade,,68.13684339292682,27.32681827002492,Trade + currency / access
2346,088-215-X,9,12,94,-8.3,Late III,Seal,,,Artefacts,Trade,,68.13725408069455,27.32714321,Trade + currency / access
2351,089-356-X,9,1,50,-11.3,Intermediate I,Seal,,,Artefacts,Trade,,68.13725277565722,27.32701849991655,Trade + currency / access
2353,088-276-X,9,11,75,-9.4,Late III,Seal,,,Artefacts,Trade,,68.13703238655978,27.32718645273217,Trade + currency / access
2224,084-077-X,7,6,76,-5.7,Late II,Seal,,,Artefacts,Trade,,68.13745472335695,27.326652368157955,Trade + currency / access
2355,088-278-X,10,4,73,-9.5,Late III,Seal,,,Artefacts,Trade,,68.13657194616044,27.32668986116248,Trade + currency / access
2358,089-358-X,9,2,12,-11.1,Intermediate I,Seal,,,Artefacts,Trade,,68.13703904,27.32700430879081,Trade + currency / access
2359,088-281-X,4,0,13,-9.6,Late III,Seal,,,Artefacts,Trade,,68.13748153678563,27.32657154220549,Trade + currency / access
2360,089-360-X,9,10,80,-11.6,Intermediate I,Seal,,,Artefacts,Trade,,68.13711556472455,27.32711609513018,Trade + currency / access
2361,088-282-X,9,9,66,-9.9,Intermediate I,Seal,,,Artefacts,Trade,,68.13699991543639,27.32712846,Trade + currency / access
2362,089-361-X,9,11,70,-11.5,Intermediate I,Seal,,,Artefacts,Trade,,68.13703238655978,27.32718645273217,Trade + currency / access
